X,Y,OBJECTID,FileNumber,OccuranceYear,ReportedDate,ReportedTime,ReportedWeekday,Offense,OffenseCategory,HouseNumber,StreetName,City,ReportedDateText,ReportedTimeText,Lat,Lon
525720,5450970,1134481,2018-17436,2018,2018-07-29T00:00:00.000Z,2018-07-29T07:41:00.000Z,Saturday,THEFT OF TRUCK UNDER $5000,AUTO THEFT,114XX,207A ST,MAPLE RIDGE,"Jul 29, 2018",7:41 am,49.2241922,-122.6469563
528430,5452040,1134482,2018-17437,2018,2018-07-29T00:00:00.000Z,2018-07-29T08:10:00.000Z,Sunday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,221XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 29, 2018",8:10 am,49.2199546,-122.4428793
526710,5451660,1134483,2018-17441,2018,2018-07-29T00:00:00.000Z,2018-07-29T08:56:00.000Z,Saturday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,212XX,LOUGHEED HWY,MAPLE RIDGE,"Jul 29, 2018",8:56 am,49.1992265,-122.5775593
522220,5453040,1134485,2018-17455,2018,2018-07-29T00:00:00.000Z,2018-07-29T12:47:00.000Z,Sunday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,190XX,MCMYN RD,PITT MEADOWS,"Jul 29, 2018",12:47 pm,49.2297317,-122.6936358
529600,5455390,1134486,2018-17458,2018,2018-07-29T00:00:00.000Z,2018-07-29T13:45:00.000Z,Sunday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,136XX,MCKERCHER DR,MAPLE RIDGE,"Jul 29, 2018",1:45 pm,49.250706,-122.592956
528910,5452250,1134495,2018-17535,2018,2018-07-30T00:00:00.000Z,2018-07-30T08:58:00.000Z,Monday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,121XX,GARDEN ST,MAPLE RIDGE,"Jul 30, 2018",8:58 am,49.2228357,-122.6029165
528930,5451270,1134496,2018-17545,2018,2018-07-30T00:00:00.000Z,2018-07-30T09:56:00.000Z,Monday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,223XX,CALLAGHAN AVE,MAPLE RIDGE,"Jul 30, 2018",9:56 am,49.2135008,-122.6034992
532110,5452050,1134497,2018-17547,2018,2018-07-30T00:00:00.000Z,2018-07-30T10:04:00.000Z,Friday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,239XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 30, 2018",10:04 am,49.2199546,-122.4428793
523250,5452810,1134498,2018-17565,2018,2018-07-30T00:00:00.000Z,2018-07-30T12:34:00.000Z,Friday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,195XX,LOUGHEED HWY,PITT MEADOWS,"Jul 30, 2018",12:34 pm,49.2245003,-122.6724567
529200,5451920,1134499,2018-17570,2018,2018-07-30T00:00:00.000Z,2018-07-30T13:16:00.000Z,Monday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,119XX,HANEY PL,MAPLE RIDGE,"Jul 30, 2018",1:16 pm,49.2190735,-122.6002259
531350,5452040,1134500,2018-17576,2018,2018-07-30T00:00:00.000Z,2018-07-30T14:34:00.000Z,Monday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,235XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 30, 2018",2:34 pm,49.2199542,-122.570156620796
530060,5455740,1134501,2018-17580,2018,2018-07-30T00:00:00.000Z,2018-07-30T14:58:00.000Z,Monday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,228XX,138A AVE,MAPLE RIDGE,"Jul 30, 2018",2:58 pm,49.2537737,-122.5871588
531270,5454230,1134504,2018-17604,2018,2018-07-30T00:00:00.000Z,2018-07-30T18:45:00.000Z,Monday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,234XX,FERN CRES,MAPLE RIDGE,"Jul 30, 2018",6:45 pm,49.2378665,-122.563499
525210,5451830,1134505,2018-17630,2018,2018-07-31T00:00:00.000Z,2018-07-31T03:34:00.000Z,Tuesday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,204XX,LOUGHEED HWY,MAPLE RIDGE,"Jul 31, 2018",3:34 am,49.1992265,-122.5775593
535720,5452080,1134506,2018-17634,2018,2018-07-31T00:00:00.000Z,2018-07-31T07:44:00.000Z,Tuesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,256XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Jul 31, 2018",7:44 am,49.2199546,-122.4428793
523660,5451460,1134508,2018-17658,2018,2018-07-31T00:00:00.000Z,2018-07-31T12:36:00.000Z,Tuesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,117XX,WILDWOOD CRES N,PITT MEADOWS,"Jul 31, 2018",12:36 pm,49.2151766,-122.6750055
526680,5452950,1134509,2018-17659,2018,2018-07-31T00:00:00.000Z,2018-07-31T12:33:00.000Z,Thursday,BREAK & ENTER-OTHER,BREAK & ENTER - OTH,212XX,DOUGLAS AVE,MAPLE RIDGE,"Jul 31, 2018",12:33 pm,49.228737,-122.6342009
529400,5453170,1134510,2018-17662,2018,2018-07-31T00:00:00.000Z,2018-07-31T12:37:00.000Z,Tuesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,225XX,125A AVE,MAPLE RIDGE,"Jul 31, 2018",12:37 pm,49.2298238,-122.592872
530140,5451580,1134513,2018-17691,2018,2018-07-31T00:00:00.000Z,2018-07-31T17:35:00.000Z,Tuesday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,117XX,GEE ST,MAPLE RIDGE,"Jul 31, 2018",5:35 pm,49.2248808,-122.5858778
523790,5452490,1134514,2018-17697,2018,2018-07-31T00:00:00.000Z,2018-07-31T18:04:00.000Z,Tuesday,THEFT BICYCLE UNDER $5000,BIKE THEFT,198XX,LOUGHEED HWY,PITT MEADOWS,"Jul 31, 2018",6:04 pm,49.2238573,-122.672566973027
522270,5453140,1134515,2018-17708,2018,2018-07-31T00:00:00.000Z,2018-07-31T19:44:00.000Z,Tuesday,THEFT MOTORCYCLE UNDER $5000,AUTO THEFT,125XX,190A ST,PITT MEADOWS,"Jul 31, 2018",7:44 pm,49.2181519,-122.6941616
526570,5451140,1134518,2018-17722,2018,2018-07-31T00:00:00.000Z,2018-07-31T23:32:00.000Z,Tuesday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,211XX,RIVER RD,MAPLE RIDGE,"Jul 31, 2018",11:32 pm,49.1733016,-122.477056
530820,5452150,1134519,2018-17723,2018,2018-08-01T00:00:00.000Z,2018-08-01T00:02:00.000Z,Wednesday,THEFT OF AUTO OVER $5000,AUTO THEFT,120XX,232B ST,MAPLE RIDGE,"Aug 01, 2018",12:02 am,49.2147754,-122.5770278
526570,5451660,1134522,2018-17749,2018,2018-08-01T00:00:00.000Z,2018-08-01T10:46:00.000Z,Wednesday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,211XX,LOUGHEED HWY,MAPLE RIDGE,"Aug 01, 2018",10:46 am,49.1992265,-122.5775593
528370,5451370,1134525,2018-17765,2018,2018-08-01T00:00:00.000Z,2018-08-01T13:12:00.000Z,Wednesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,117XX,LIGHTHOUSE CRT,MAPLE RIDGE,"Aug 01, 2018",1:12 pm,49.2145874,-122.6104799
531280,5450310,1134527,2018-17793,2018,2018-08-01T00:00:00.000Z,2018-08-01T18:42:00.000Z,Wednesday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,111XX,GILKER HILL RD,MAPLE RIDGE,"Aug 01, 2018",6:42 pm,49.2053854,-122.5701888
531280,5450310,1134528,2018-17794,2018,2018-08-01T00:00:00.000Z,2018-08-01T18:47:00.000Z,Wednesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,111XX,GILKER HILL RD,MAPLE RIDGE,"Aug 01, 2018",6:47 pm,49.2053854,-122.5701888
522030,5452580,1134531,2018-17807,2018,2018-08-01T00:00:00.000Z,2018-08-01T22:02:00.000Z,Wednesday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,122XX,189A ST,PITT MEADOWS,"Aug 01, 2018",10:02 pm,49.2243484,-122.6977226
532280,5452050,1134532,2018-17815,2018,2018-08-02T00:00:00.000Z,2018-08-02T00:17:00.000Z,Thursday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,240XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Aug 02, 2018",12:17 am,49.2199546,-122.4428793
528660,5452170,1134534,2018-17826,2018,2018-08-02T00:00:00.000Z,2018-08-02T06:40:00.000Z,Thursday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,222XX,BROWN AVE,MAPLE RIDGE,"Aug 02, 2018",6:40 am,49.2214066,-122.5993716
527420,5452040,1134536,2018-17836,2018,2018-08-02T00:00:00.000Z,2018-08-02T08:25:00.000Z,Thursday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,215XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Aug 02, 2018",8:25 am,49.2199546,-122.4428793
529330,5452040,1134537,2018-17837,2018,2018-08-02T00:00:00.000Z,2018-08-02T08:24:00.000Z,Monday,THEFT OF TRUCK OVER $5000,AUTO THEFT,225XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Aug 02, 2018",8:24 am,49.2199546,-122.4428793
529330,5452040,1134539,2018-17841,2018,2018-08-02T00:00:00.000Z,2018-08-02T08:36:00.000Z,Sunday,THEFT OF TRUCK OVER $5000,AUTO THEFT,225XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Aug 02, 2018",8:36 am,49.2199546,-122.4428793
530820,5452150,1134544,2018-17856,2018,2018-08-02T00:00:00.000Z,2018-08-02T12:15:00.000Z,Thursday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,120XX,232B ST,MAPLE RIDGE,"Aug 02, 2018",12:15 pm,49.2147754,-122.5770278
528210,5451530,1134547,2018-17870,2018,2018-08-02T00:00:00.000Z,2018-08-02T14:48:00.000Z,Friday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,220XX,CLIFF AVE,MAPLE RIDGE,"Aug 02, 2018",2:48 pm,49.2159398,-122.6111911
528210,5451530,1134548,2018-17871,2018,2018-08-02T00:00:00.000Z,2018-08-02T14:53:00.000Z,Thursday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,220XX,CLIFF AVE,MAPLE RIDGE,"Aug 02, 2018",2:53 pm,49.2159398,-122.6111911
540210,5450590,1134549,2018-17888,2018,2018-08-02T00:00:00.000Z,2018-08-02T17:14:00.000Z,Sunday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,112XX,GRAHAM ST,MAPLE RIDGE,"Aug 02, 2018",5:14 pm,49.207548,-122.4479481
526770,5451660,1134551,2018-17924,2018,2018-08-03T00:00:00.000Z,2018-08-03T01:32:00.000Z,Friday,THEFT BICYCLE UNDER $5000,BIKE THEFT,212XX,LOUGHEED HWY,MAPLE RIDGE,"Aug 03, 2018",1:32 am,49.1992265,-122.5775593
530220,5455920,1134553,2018-17932,2018,2018-08-03T00:00:00.000Z,2018-08-03T04:54:00.000Z,Friday,THEFT OF TRUCK OVER $5000,AUTO THEFT,229XX,139A AVE,MAPLE RIDGE,"Aug 03, 2018",4:54 am,49.255301,-122.5843974
524630,5452010,1134554,2018-17933,2018,2018-08-03T00:00:00.000Z,2018-08-03T06:40:00.000Z,Friday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,202XX,LOUGHEED HWY,MAPLE RIDGE,"Aug 03, 2018",6:40 am,49.1992265,-122.5775593
531940,5451190,1134556,2018-17938,2018,2018-08-03T00:00:00.000Z,2018-08-03T08:06:00.000Z,Friday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,115XX,238A ST,MAPLE RIDGE,"Aug 03, 2018",8:06 am,49.1902387,-122.561622
529250,5452000,1134557,2018-17940,2018,2018-08-03T00:00:00.000Z,2018-08-03T08:26:00.000Z,Friday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,119XX,HANEY PL,MAPLE RIDGE,"Aug 03, 2018",8:26 am,49.2190735,-122.6002259
525710,5452990,1134558,2018-17945,2018,2018-08-03T00:00:00.000Z,2018-08-03T09:40:00.000Z,Friday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,124XX,KNOTTS ST,MAPLE RIDGE,"Aug 03, 2018",9:40 am,49.2304667,-122.646768
531940,5451190,1134559,2018-17947,2018,2018-08-03T00:00:00.000Z,2018-08-03T09:55:00.000Z,Friday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,115XX,238A ST,MAPLE RIDGE,"Aug 03, 2018",9:55 am,49.1902387,-122.561622
525640,5452920,1134560,2018-17952,2018,2018-08-03T00:00:00.000Z,2018-08-03T10:32:00.000Z,Thursday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,124XX,KLASSEN PL,MAPLE RIDGE,"Aug 03, 2018",10:32 am,49.2286182,-122.647915
529630,5452140,1134562,2018-17970,2018,2018-08-03T00:00:00.000Z,2018-08-03T16:34:00.000Z,Friday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,227XX,BROWN AVE,MAPLE RIDGE,"Aug 03, 2018",4:34 pm,49.2214066,-122.5993716
522680,5453160,1134566,2018-17988,2018,2018-08-03T00:00:00.000Z,2018-08-03T19:24:00.000Z,Friday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,192XX,LOUGHEED HWY,PITT MEADOWS,"Aug 03, 2018",7:24 pm,49.2245003,-122.6724567
527550,5451650,1134567,2018-17989,2018,2018-08-03T00:00:00.000Z,2018-08-03T19:38:00.000Z,Thursday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,216XX,LOUGHEED HWY,MAPLE RIDGE,"Aug 03, 2018",7:38 pm,49.1992265,-122.5775593
528650,5451170,1134568,2018-17992,2018,2018-08-03T00:00:00.000Z,2018-08-03T20:07:00.000Z,Friday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,222XX,RIVER RD,MAPLE RIDGE,"Aug 03, 2018",8:07 pm,49.1733016,-122.477056
531040,5453970,1134570,2018-18017,2018,2018-08-04T00:00:00.000Z,2018-08-04T02:27:00.000Z,Saturday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,234XX,DOGWOOD AVE,MAPLE RIDGE,"Aug 04, 2018",2:27 am,49.2377286,-122.5742231
534040,5454210,1134572,2018-18029,2018,2018-08-04T00:00:00.000Z,2018-08-04T08:26:00.000Z,Saturday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,248XX,130A AVE,MAPLE RIDGE,"Aug 04, 2018",8:26 am,49.2393985,-122.5282674
527850,5452050,1134574,2018-18032,2018,2018-08-04T00:00:00.000Z,2018-08-04T08:41:00.000Z,Friday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,218XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Aug 04, 2018",8:41 am,49.2199546,-122.4428793
526810,5451830,1134575,2018-18041,2018,2018-08-04T00:00:00.000Z,2018-08-04T11:14:00.000Z,Saturday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,118XX,LAITY ST,MAPLE RIDGE,"Aug 04, 2018",11:14 am,49.2171373,-122.631898
529040,5451650,1134576,2018-18050,2018,2018-08-04T00:00:00.000Z,2018-08-04T14:38:00.000Z,Saturday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,224XX,LOUGHEED HWY,MAPLE RIDGE,"Aug 04, 2018",2:38 pm,49.1992265,-122.5775593
533640,5448790,1134577,2018-18053,2018,2018-08-04T00:00:00.000Z,2018-08-04T16:23:00.000Z,Saturday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,103XX,ROBERTSON ST,MAPLE RIDGE,"Aug 04, 2018",4:23 pm,49.1943568,-122.5354796
532200,5452050,1134579,2018-18093,2018,2018-08-04T00:00:00.000Z,2018-08-04T23:50:00.000Z,Saturday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,239XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Aug 04, 2018",11:50 pm,49.2199546,-122.4428793
530100,5452380,1134580,2018-18111,2018,2018-08-05T00:00:00.000Z,2018-08-05T09:00:00.000Z,Saturday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,229XX,EAGLE AVE,MAPLE RIDGE,"Aug 05, 2018",9:00 am,49.2234192,-122.5862187
530900,5452110,1134581,2018-18113,2018,2018-08-05T00:00:00.000Z,2018-08-05T09:25:00.000Z,Saturday,THEFT FROM MV OVER $5000,THEFT FROM VEHICLE,120XX,GLENHURST ST,MAPLE RIDGE,"Aug 05, 2018",9:25 am,49.2238923,-122.5755551
529930,5451450,1134583,2018-18116,2018,2018-08-05T00:00:00.000Z,2018-08-05T10:46:00.000Z,Saturday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,228XX,LOUGHEED HWY,MAPLE RIDGE,"Aug 05, 2018",10:46 am,49.1992265,-122.5775593
529060,5451890,1134585,2018-18120,2018,2018-08-05T00:00:00.000Z,2018-08-05T12:07:00.000Z,Sunday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,119XX,HANEY PL,MAPLE RIDGE,"Aug 05, 2018",12:07 pm,49.2190735,-122.6002259
529670,5455410,1134587,2018-18127,2018,2018-08-05T00:00:00.000Z,2018-08-05T13:26:00.000Z,Saturday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,136XX,MCKERCHER DR,MAPLE RIDGE,"Aug 05, 2018",1:26 pm,49.250706,-122.592956
529340,5451560,1134588,2018-18129,2018,2018-08-05T00:00:00.000Z,2018-08-05T13:38:00.000Z,Sunday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,225XX,ROYAL CRES,MAPLE RIDGE,"Aug 05, 2018",1:38 pm,49.2161153,-122.5971138
533490,5447390,1134594,2018-18176,2018,2018-08-06T00:00:00.000Z,2018-08-06T02:57:00.000Z,Monday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,245XX,LOUGHEED HWY,MAPLE RIDGE,"Aug 06, 2018",2:57 am,49.1992265,-122.5775593
530100,5451930,1134595,2018-18177,2018,2018-08-06T00:00:00.000Z,2018-08-06T04:45:00.000Z,Monday,THEFT OF TRUCK OVER $5000,AUTO THEFT,229XX,FULLER AVE,MAPLE RIDGE,"Aug 06, 2018",4:45 am,49.2194025,-122.587283
521880,5452140,1134597,2018-18182,2018,2018-08-06T00:00:00.000Z,2018-08-06T08:47:00.000Z,Monday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,188XX,120B AVE,PITT MEADOWS,"Aug 06, 2018",8:47 am,49.2216747,-122.686668
529930,5451450,1134598,2018-18184,2018,2018-08-06T00:00:00.000Z,2018-08-06T09:13:00.000Z,Monday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,228XX,LOUGHEED HWY,MAPLE RIDGE,"Aug 06, 2018",9:13 am,49.1992265,-122.5775593
523350,5451740,1134600,2018-18192,2018,2018-08-06T00:00:00.000Z,2018-08-06T11:22:00.000Z,Saturday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,195XX,118B AVE,PITT MEADOWS,"Aug 06, 2018",11:22 am,49.2181519,-122.6941616
526640,5452280,1134602,2018-18219,2018,2018-08-06T00:00:00.000Z,2018-08-06T17:40:00.000Z,Monday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,121XX,FABER CRES,MAPLE RIDGE,"Aug 06, 2018",5:40 pm,49.2228375,-122.6340218
533020,5448310,1134603,2018-18251,2018,2018-08-07T00:00:00.000Z,2018-08-07T06:01:00.000Z,Monday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,243XX,101A AVE,MAPLE RIDGE,"Aug 07, 2018",6:01 am,49.1866856,-122.5484649
532920,5448310,1134605,2018-18255,2018,2018-08-07T00:00:00.000Z,2018-08-07T07:30:00.000Z,Tuesday,BREAK & ENTER-RESIDENCE,BREAK & ENTER - RES,243XX,101A AVE,MAPLE RIDGE,"Aug 07, 2018",7:30 am,49.1866856,-122.5484649
531280,5452040,1134607,2018-18265,2018,2018-08-07T00:00:00.000Z,2018-08-07T09:40:00.000Z,Tuesday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,235XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Aug 07, 2018",9:40 am,49.2199542,-122.570156620796
529060,5452040,1134610,2018-18269,2018,2018-08-07T00:00:00.000Z,2018-08-07T10:04:00.000Z,Tuesday,THEFT BICYCLE UNDER $5000,BIKE THEFT,224XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Aug 07, 2018",10:04 am,49.2199546,-122.4428793
527130,5452040,1134611,2018-18271,2018,2018-08-07T00:00:00.000Z,2018-08-07T10:21:00.000Z,Tuesday,BREAK & ENTER-OTHER,BREAK & ENTER - OTH,214XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Aug 07, 2018",10:21 am,49.2199546,-122.4428793
528840,5451640,1134614,2018-18285,2018,2018-08-07T00:00:00.000Z,2018-08-07T11:41:00.000Z,Friday,BREAK & ENTER-BUSINESS,BREAK & ENTER - BUS,223XX,LOUGHEED HWY,MAPLE RIDGE,"Aug 07, 2018",11:41 am,49.1992265,-122.5775593
522610,5452390,1134616,2018-18292,2018,2018-08-07T00:00:00.000Z,2018-08-07T13:37:00.000Z,Tuesday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,121XX,HARRIS RD,PITT MEADOWS,"Aug 07, 2018",1:37 pm,49.2302871,-122.689463
531320,5449760,1134617,2018-18293,2018,2018-08-07T00:00:00.000Z,2018-08-07T13:38:00.000Z,Sunday,THEFT OF TRUCK UNDER $5000,AUTO THEFT,235XX,TAMARACK LANE,MAPLE RIDGE,"Aug 07, 2018",1:38 pm,49.2011233,-122.5782468
520030,5454660,1134619,2018-18301,2018,2018-08-07T00:00:00.000Z,2018-08-07T15:12:00.000Z,Tuesday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,179XX,KENNEDY RD,PITT MEADOWS,"Aug 07, 2018",3:12 pm,49.2428145,-122.7199154
526810,5451830,1134620,2018-18311,2018,2018-08-07T00:00:00.000Z,2018-08-07T17:15:00.000Z,Tuesday,MISCHIEF $5000 OR UNDER,MISCHIEF TO PROPERTY,118XX,LAITY ST,MAPLE RIDGE,"Aug 07, 2018",5:15 pm,49.2171373,-122.631898
531410,5452040,1134621,2018-18314,2018,2018-08-07T00:00:00.000Z,2018-08-07T18:16:00.000Z,Monday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,235XX,DEWDNEY TRUNK RD,MAPLE RIDGE,"Aug 07, 2018",6:16 pm,49.2199542,-122.570156620796
529980,5451520,1134622,2018-18336,2018,2018-08-07T00:00:00.000Z,2018-08-07T21:22:00.000Z,Tuesday,THEFT FROM MV UNDER $5000,THEFT FROM VEHICLE,117XX,BURNETT ST,MAPLE RIDGE,"Aug 07, 2018",9:22 pm,49.2086842,-122.5893156
525730,5452170,1134623,2018-18337,2018,2018-08-07T00:00:00.000Z,2018-08-07T21:24:00.000Z,Tuesday,THEFT-OTHER UNDER $5000,OTHER THEFT U/5000,120XX,207A ST,MAPLE RIDGE,"Aug 07, 2018",9:24 pm,49.2241922,-122.6469563
